pid,stim,hole_width,hole_class,condition,trial,goes_in,num_bounces,response,rt
3f3212c9,B_0_8,200,close miss,5,11,False,0,False,0.838
3f3212c9,B_0_9,100,far miss,5,34,False,0,False,0.311
3f3212c9,B_1_0,200,close miss,5,16,False,1,True,1.105
3f3212c9,B_1_1,100,far miss,5,36,False,1,True,3.319
3f3212c9,B_1_10,200,far miss,5,46,False,1,False,0.8340000000000001
3f3212c9,B_1_11,100,far in,5,30,True,1,False,1.32
3f3212c9,B_1_12,200,far in,5,53,True,1,True,0.956
3f3212c9,B_1_13,100,close in,5,31,True,1,True,3.1060000000000003
3f3212c9,B_1_14,200,close in,5,8,True,1,True,1.2770000000000001
3f3212c9,B_1_15,100,close miss,5,43,False,1,False,2.045
3f3212c9,B_1_2,200,far miss,5,37,False,1,False,0.515
3f3212c9,B_1_3,100,far in,5,18,True,1,False,2.476
3f3212c9,B_1_4,200,far in,5,27,True,1,True,0.5820000000000001
3f3212c9,B_1_5,100,close in,5,24,True,1,True,2.08
3f3212c9,B_1_6,200,close in,5,10,True,1,True,2.7060000000000004
3f3212c9,B_1_7,100,close miss,5,15,False,1,True,1.661
3f3212c9,B_1_8,200,close miss,5,9,False,1,False,4.428999999999999
3f3212c9,B_1_9,100,far miss,5,52,False,1,False,0.36700000000000005
3f3212c9,B_2_0,200,close miss,5,23,False,2,True,1.6380000000000001
3f3212c9,B_2_1,100,far miss,5,3,False,2,False,3.52
3f3212c9,B_2_10,200,far miss,5,54,False,2,False,0.742
3f3212c9,B_2_11,100,far in,5,33,True,2,True,2.9360000000000004
3f3212c9,B_2_12,200,far in,5,45,True,2,True,1.62
3f3212c9,B_2_13,100,close in,5,22,True,2,True,4.192
3f3212c9,B_2_14,200,close in,5,47,True,2,True,1.2890000000000001
3f3212c9,B_2_15,100,close miss,5,17,False,2,False,4.328
3f3212c9,B_2_2,200,far miss,5,6,False,2,True,4.512
3f3212c9,B_2_3,100,far in,5,44,True,2,True,2.269
3f3212c9,B_2_4,200,far in,5,40,True,2,True,5.442
3f3212c9,B_2_5,100,close in,5,39,True,2,True,2.8360000000000003
3f3212c9,B_2_6,200,close in,5,20,True,2,True,2.28
3f3212c9,B_2_7,100,close miss,5,4,False,2,False,3.548
3f3212c9,B_2_8,200,close miss,5,13,False,2,True,9.591000000000001
3f3212c9,B_2_9,100,far miss,5,50,False,2,False,0.541
3f6021b7,B_0_0,100,close miss,4,4,False,0,False,1.023
3f6021b7,B_0_1,200,close miss,4,54,False,0,True,0.919
3f6021b7,B_0_10,100,far miss,4,53,False,0,False,1.923
3f6021b7,B_0_11,200,far miss,4,47,False,0,True,0.72
3f6021b7,B_0_12,100,far in,4,17,True,0,True,0.568
3f6021b7,B_0_13,200,far in,4,45,True,0,True,0.491
3f6021b7,B_0_14,100,close in,4,55,True,0,True,0.752
3f6021b7,B_0_15,200,close in,4,15,True,0,True,0.38299999999999995
3f6021b7,B_0_2,100,far miss,4,34,False,0,False,1.075
3f6021b7,B_0_3,200,far miss,4,12,False,0,False,0.49
3f6021b7,B_0_4,100,far in,4,18,True,0,True,0.5820000000000001
3f6021b7,B_0_5,200,far in,4,26,True,0,True,0.456
3f6021b7,B_0_6,100,close in,4,5,True,0,True,0.9690000000000001
3f6021b7,B_0_7,200,close in,4,23,True,0,True,0.32
3f6021b7,B_0_8,100,close miss,4,16,False,0,False,0.8240000000000001
3f6021b7,B_0_9,200,close miss,4,51,False,0,False,0.778
3f6021b7,B_1_0,100,close miss,4,44,False,1,True,0.35
3f6021b7,B_1_1,200,close miss,4,3,False,1,True,1.212
3f6021b7,B_1_10,100,far miss,4,31,False,1,False,0.782
3f6021b7,B_1_11,200,far miss,4,52,False,1,True,1.742
3f6021b7,B_1_12,100,far in,4,25,True,1,True,1.6119999999999999
3f6021b7,B_1_13,200,far in,4,13,True,1,True,1.95
3f6021b7,B_1_14,100,close in,4,39,True,1,True,0.657
3f6021b7,B_1_15,200,close in,4,41,True,1,True,0.8809999999999999
3f6021b7,B_1_2,100,far miss,4,33,False,1,True,1.7080000000000002
3f6021b7,B_1_3,200,far miss,4,46,False,1,False,0.462
3f6021b7,B_1_4,100,far in,4,48,True,1,True,0.775
3f6021b7,B_1_5,200,far in,4,11,True,1,True,1.492
3f6021b7,B_1_6,100,close in,4,19,True,1,True,1.932
3f6021b7,B_1_7,200,close in,4,27,True,1,True,0.46799999999999997
3f6021b7,B_1_8,100,close miss,4,29,False,1,True,0.42700000000000005
3f6021b7,B_1_9,200,close miss,4,8,False,1,False,0.664
3f6021b7,B_2_0,100,close miss,4,32,False,2,True,0.993
3f6021b7,B_2_1,200,close miss,4,38,False,2,False,1.619
3f6021b7,B_2_10,100,far miss,4,2,False,2,True,0.58
3f6021b7,B_2_11,200,far miss,4,9,False,2,True,4.574
3f6021b7,B_2_12,100,far in,4,43,True,2,True,1.093
3f6021b7,B_2_13,200,far in,4,1,True,2,False,1.528
3f6021b7,B_2_14,100,close in,4,10,True,2,False,2.4619999999999997
3f6021b7,B_2_15,200,close in,4,24,True,2,True,0.764
3f6021b7,B_2_2,100,far miss,4,36,False,2,True,1.848
3f6021b7,B_2_3,200,far miss,4,50,False,2,True,0.5820000000000001
3f6021b7,B_2_4,100,far in,4,40,True,2,False,0.58
3f6021b7,B_2_5,200,far in,4,20,True,2,True,1.234
3f6021b7,B_2_6,100,close in,4,30,True,2,True,0.855
3f6021b7,B_2_7,200,close in,4,6,True,2,True,4.438
3f6021b7,B_2_8,100,close miss,4,22,False,2,False,1.026
3f6021b7,B_2_9,200,close miss,4,37,False,2,True,0.43
4014081b,B_0_0,200,far in,1,51,True,0,True,0.309
4014081b,B_0_1,100,close in,1,37,True,0,True,0.38299999999999995
4014081b,B_0_10,200,close in,1,30,True,0,True,0.391
4014081b,B_0_11,100,close miss,1,20,False,0,True,0.41100000000000003
4014081b,B_0_12,200,close miss,1,2,False,0,False,0.494
4014081b,B_0_13,100,far miss,1,45,False,0,False,0.292
4014081b,B_0_14,200,far miss,1,8,False,0,False,0.313
4014081b,B_0_15,100,far in,1,46,True,0,True,0.29600000000000004
4014081b,B_0_2,200,close in,1,23,True,0,True,0.34600000000000003
4014081b,B_0_3,100,close miss,1,53,False,0,True,0.315
4014081b,B_0_4,200,close miss,1,4,False,0,True,0.469
4014081b,B_0_5,100,far miss,1,34,False,0,False,0.23800000000000002
4014081b,B_0_6,200,far miss,1,31,False,0,False,0.304
4014081b,B_0_7,100,far in,1,44,True,0,True,0.455
4014081b,B_0_8,200,far in,1,41,True,0,True,0.354
4014081b,B_0_9,100,close in,1,13,True,0,True,0.389
4014081b,B_1_0,200,far in,1,36,True,1,True,0.40299999999999997
4014081b,B_1_1,100,close in,1,32,True,1,False,0.40399999999999997
4014081b,B_1_10,200,close in,1,5,True,1,False,0.396
4014081b,B_1_11,100,close miss,1,48,False,1,False,0.248
4014081b,B_1_12,200,close miss,1,10,False,1,False,0.561
4014081b,B_1_13,100,far miss,1,17,False,1,False,0.341
4014081b,B_1_14,200,far miss,1,55,False,1,False,0.366
4014081b,B_1_15,100,far in,1,22,True,1,True,0.376
4014081b,B_1_2,200,close in,1,39,True,1,True,0.41700000000000004
4014081b,B_1_3,100,close miss,1,24,False,1,False,0.45899999999999996
4014081b,B_1_4,200,close miss,1,25,False,1,True,0.442
4014081b,B_1_5,100,far miss,1,12,False,1,False,0.387
4014081b,B_1_6,200,far miss,1,38,False,1,False,0.91
4014081b,B_1_7,100,far in,1,11,True,1,True,0.474
4014081b,B_1_8,200,far in,1,16,True,1,True,0.38299999999999995
4014081b,B_1_9,100,close in,1,52,True,1,True,0.377
4014081b,B_2_0,200,far in,1,15,True,2,False,0.39299999999999996
4014081b,B_2_1,100,close in,1,43,True,2,False,1.0290000000000001
4014081b,B_2_10,200,close in,1,29,True,2,True,0.359
4014081b,B_2_11,100,close miss,1,54,False,2,True,0.42200000000000004
4014081b,B_2_12,200,close miss,1,27,False,2,False,0.255
4014081b,B_2_13,100,far miss,1,40,False,2,True,1.083
4014081b,B_2_14,200,far miss,1,1,False,2,False,1.536
4014081b,B_2_15,100,far in,1,19,True,2,False,0.831
4014081b,B_2_2,200,close in,1,26,True,2,False,0.62
4014081b,B_2_3,100,close miss,1,9,False,2,True,2.2159999999999997
4014081b,B_2_4,200,close miss,1,50,False,2,True,0.511
4014081b,B_2_5,100,far miss,1,47,False,2,False,0.27699999999999997
4014081b,B_2_6,200,far miss,1,33,False,2,True,0.33
4014081b,B_2_7,100,far in,1,18,True,2,True,1.546
4014081b,B_2_8,200,far in,1,6,True,2,False,0.688
4014081b,B_2_9,100,close in,1,3,True,2,True,0.36700000000000005
402b5ecc,B_0_0,100,close in,2,6,True,0,True,1.607
402b5ecc,B_0_1,200,close in,2,43,True,0,True,1.0070000000000001
402b5ecc,B_0_10,100,close miss,2,47,False,0,True,0.95
402b5ecc,B_0_11,200,close miss,2,11,False,0,True,2.431
402b5ecc,B_0_12,100,far miss,2,23,False,0,False,1.5659999999999998
402b5ecc,B_0_13,200,far miss,2,26,False,0,False,3.342
402b5ecc,B_0_14,100,far in,2,2,True,0,False,3.247
402b5ecc,B_0_15,200,far in,2,34,True,0,True,0.927
402b5ecc,B_0_2,100,close miss,2,55,False,0,True,0.415
402b5ecc,B_0_3,200,close miss,2,13,False,0,False,3.319
402b5ecc,B_0_4,100,far miss,2,38,False,0,False,0.932
402b5ecc,B_0_5,200,far miss,2,41,False,0,False,0.982
402b5ecc,B_0_6,100,far in,2,9,True,0,False,1.9269999999999998
402b5ecc,B_0_7,200,far in,2,24,True,0,True,1.0390000000000001
402b5ecc,B_0_8,100,close in,2,25,True,0,True,1.439
402b5ecc,B_0_9,200,close in,2,45,True,0,True,0.879
402b5ecc,B_1_0,100,close in,2,31,True,1,True,1.96
402b5ecc,B_1_1,200,close in,2,32,True,1,True,0.9179999999999999
402b5ecc,B_1_10,100,close miss,2,53,False,1,True,0.72
402b5ecc,B_1_11,200,close miss,2,15,False,1,True,3.5660000000000003
402b5ecc,B_1_12,100,far miss,2,18,False,1,True,1.127
402b5ecc,B_1_13,200,far miss,2,44,False,1,True,0.607
402b5ecc,B_1_14,100,far in,2,29,True,1,True,1.1179999999999999
402b5ecc,B_1_15,200,far in,2,36,True,1,True,1.351
402b5ecc,B_1_2,100,close miss,2,5,False,1,True,1.7830000000000001
402b5ecc,B_1_3,200,close miss,2,39,False,1,True,0.623
402b5ecc,B_1_4,100,far miss,2,4,False,1,False,3.239
402b5ecc,B_1_5,200,far miss,2,46,False,1,True,0.6709999999999999
402b5ecc,B_1_6,100,far in,2,16,True,1,True,1.6780000000000002
402b5ecc,B_1_7,200,far in,2,40,True,1,True,0.7909999999999999
402b5ecc,B_1_8,100,close in,2,50,True,1,True,0.375
402b5ecc,B_1_9,200,close in,2,52,True,1,False,1.919
402b5ecc,B_2_0,100,close in,2,48,True,2,False,0.599
402b5ecc,B_2_1,200,close in,2,3,True,2,True,1.607
402b5ecc,B_2_10,100,close miss,2,8,False,2,False,2.175
402b5ecc,B_2_11,200,close miss,2,17,False,2,False,4.977
402b5ecc,B_2_12,100,far miss,2,27,False,2,False,1.726
402b5ecc,B_2_13,200,far miss,2,51,False,2,False,3.4939999999999998
402b5ecc,B_2_14,100,far in,2,20,True,2,True,2.0469999999999997
402b5ecc,B_2_15,200,far in,2,22,True,2,False,1.143
402b5ecc,B_2_2,100,close miss,2,54,False,2,False,1.1520000000000001
402b5ecc,B_2_3,200,close miss,2,37,False,2,True,2.271
402b5ecc,B_2_4,100,far miss,2,19,False,2,True,1.063
402b5ecc,B_2_5,200,far miss,2,12,False,2,True,2.886
402b5ecc,B_2_6,100,far in,2,10,True,2,False,1.351
402b5ecc,B_2_7,200,far in,2,33,True,2,True,0.9590000000000001
402b5ecc,B_2_8,100,close in,2,1,True,2,False,4.989
402b5ecc,B_2_9,200,close in,2,30,True,2,True,1.615
41a7d7f1,B_0_0,100,far in,0,34,True,0,True,0.479
41a7d7f1,B_0_1,200,far in,0,40,True,0,True,0.38299999999999995
41a7d7f1,B_0_10,100,close in,0,12,True,0,True,1.092
41a7d7f1,B_0_11,200,close in,0,32,True,0,True,0.45799999999999996
41a7d7f1,B_0_12,100,close miss,0,9,False,0,False,0.78
41a7d7f1,B_0_13,200,close miss,0,39,False,0,False,0.526
41a7d7f1,B_0_14,100,far miss,0,31,False,0,False,0.47200000000000003
41a7d7f1,B_0_15,200,far miss,0,15,False,0,False,0.48200000000000004
41a7d7f1,B_0_2,100,close in,0,41,True,0,False,1.2570000000000001
41a7d7f1,B_0_3,200,close in,0,16,True,0,False,2.033
41a7d7f1,B_0_4,100,close miss,0,36,False,0,False,0.68
41a7d7f1,B_0_5,200,close miss,0,5,False,0,False,1.35
41a7d7f1,B_0_6,100,far miss,0,13,False,0,False,0.55
41a7d7f1,B_0_7,200,far miss,0,46,False,0,False,0.358
41a7d7f1,B_0_8,100,far in,0,26,True,0,True,0.609
41a7d7f1,B_0_9,200,far in,0,25,True,0,True,0.439
41a7d7f1,B_1_0,100,far in,0,55,True,1,True,0.8490000000000001
41a7d7f1,B_1_1,200,far in,0,27,True,1,True,1.5090000000000001
41a7d7f1,B_1_10,100,close in,0,30,True,1,True,0.695
41a7d7f1,B_1_11,200,close in,0,4,True,1,True,2.28
41a7d7f1,B_1_12,100,close miss,0,44,False,1,False,1.203
41a7d7f1,B_1_13,200,close miss,0,45,False,1,True,0.991
41a7d7f1,B_1_14,100,far miss,0,2,False,1,False,2.356
41a7d7f1,B_1_15,200,far miss,0,20,False,1,False,0.49700000000000005
41a7d7f1,B_1_2,100,close in,0,10,True,1,True,0.71
41a7d7f1,B_1_3,200,close in,0,43,True,1,True,0.484
41a7d7f1,B_1_4,100,close miss,0,3,False,1,True,4.762
41a7d7f1,B_1_5,200,close miss,0,33,False,1,False,0.545
41a7d7f1,B_1_6,100,far miss,0,11,False,1,False,0.623
41a7d7f1,B_1_7,200,far miss,0,23,False,1,True,0.963
41a7d7f1,B_1_8,100,far in,0,22,True,1,True,0.581
41a7d7f1,B_1_9,200,far in,0,54,True,1,False,1.82
41a7d7f1,B_2_0,100,far in,0,24,True,2,False,1.9880000000000002
41a7d7f1,B_2_1,200,far in,0,1,True,2,True,3.352
41a7d7f1,B_2_10,100,close in,0,19,True,2,True,1.329
41a7d7f1,B_2_11,200,close in,0,29,True,2,True,1.541
41a7d7f1,B_2_12,100,close miss,0,50,False,2,False,1.247
41a7d7f1,B_2_13,200,close miss,0,51,False,2,False,0.8540000000000001
41a7d7f1,B_2_14,100,far miss,0,17,False,2,False,0.355
41a7d7f1,B_2_15,200,far miss,0,53,False,2,False,0.915
41a7d7f1,B_2_2,100,close in,0,38,True,2,True,1.632
41a7d7f1,B_2_3,200,close in,0,48,True,2,True,1.535
41a7d7f1,B_2_4,100,close miss,0,37,False,2,False,1.527
41a7d7f1,B_2_5,200,close miss,0,8,False,2,False,1.662
41a7d7f1,B_2_6,100,far miss,0,18,False,2,False,0.701
41a7d7f1,B_2_7,200,far miss,0,47,False,2,False,1.001
41a7d7f1,B_2_8,100,far in,0,52,True,2,False,1.403
41a7d7f1,B_2_9,200,far in,0,6,True,2,False,7.271
4273bb1d,B_0_0,100,close in,2,54,True,0,True,0.258
4273bb1d,B_0_1,200,close in,2,39,True,0,True,0.031
4273bb1d,B_0_10,100,close miss,2,30,False,0,False,0.74
4273bb1d,B_0_11,200,close miss,2,40,False,0,False,2.5069999999999997
4273bb1d,B_0_12,100,far miss,2,43,False,0,False,0.235
4273bb1d,B_0_13,200,far miss,2,23,False,0,False,0.28
4273bb1d,B_0_14,100,far in,2,25,True,0,True,0.27899999999999997
4273bb1d,B_0_15,200,far in,2,47,True,0,True,0.268
4273bb1d,B_0_2,100,close miss,2,17,False,0,False,3.227
4273bb1d,B_0_3,200,close miss,2,5,False,0,False,1.811
4273bb1d,B_0_4,100,far miss,2,22,False,0,False,0.696
4273bb1d,B_0_5,200,far miss,2,26,False,0,False,3.27
4273bb1d,B_0_6,100,far in,2,3,True,0,True,0.775
4273bb1d,B_0_7,200,far in,2,41,True,0,True,0.28
4273bb1d,B_0_8,100,close in,2,33,True,0,True,0.16699999999999998
4273bb1d,B_0_9,200,close in,2,38,True,0,True,0.47100000000000003
4273bb1d,B_1_0,100,close in,2,2,True,1,False,2.292
4273bb1d,B_1_1,200,close in,2,1,True,1,True,1.3719999999999999
4273bb1d,B_1_10,100,close miss,2,16,False,1,True,0.9
4273bb1d,B_1_11,200,close miss,2,48,False,1,True,1.338
4273bb1d,B_1_12,100,far miss,2,55,False,1,False,0.289
4273bb1d,B_1_13,200,far miss,2,13,False,1,False,0.9640000000000001
4273bb1d,B_1_14,100,far in,2,11,True,1,True,0.8320000000000001
4273bb1d,B_1_15,200,far in,2,37,True,1,True,0.562
4273bb1d,B_1_2,100,close miss,2,46,False,1,True,0.9440000000000001
4273bb1d,B_1_3,200,close miss,2,10,False,1,True,0.82
4273bb1d,B_1_4,100,far miss,2,20,False,1,True,0.5489999999999999
4273bb1d,B_1_5,200,far miss,2,29,False,1,True,0.595
4273bb1d,B_1_6,100,far in,2,50,True,1,True,1.5959999999999999
4273bb1d,B_1_7,200,far in,2,31,True,1,True,0.392
4273bb1d,B_1_8,100,close in,2,51,True,1,False,2.6189999999999998
4273bb1d,B_1_9,200,close in,2,36,True,1,True,1.123
4273bb1d,B_2_0,100,close in,2,19,True,2,False,1.82
4273bb1d,B_2_1,200,close in,2,18,True,2,True,1.63
4273bb1d,B_2_10,100,close miss,2,6,False,2,True,1.9
4273bb1d,B_2_11,200,close miss,2,34,False,2,True,1.597
4273bb1d,B_2_12,100,far miss,2,8,False,2,False,1.879
4273bb1d,B_2_13,200,far miss,2,4,False,2,False,1.517
4273bb1d,B_2_14,100,far in,2,44,True,2,False,1.369
4273bb1d,B_2_15,200,far in,2,27,True,2,True,1.8430000000000002
4273bb1d,B_2_2,100,close miss,2,52,False,2,True,1.899
4273bb1d,B_2_3,200,close miss,2,53,False,2,True,0.708
4273bb1d,B_2_4,100,far miss,2,45,False,2,False,1.157
4273bb1d,B_2_5,200,far miss,2,15,False,2,False,0.943
4273bb1d,B_2_6,100,far in,2,24,True,2,True,1.157
4273bb1d,B_2_7,200,far in,2,12,True,2,False,1.517
4273bb1d,B_2_8,100,close in,2,32,True,2,False,2.001
4273bb1d,B_2_9,200,close in,2,9,True,2,False,1.044
44db2872,B_0_0,100,close miss,4,27,False,0,False,1.89
44db2872,B_0_1,200,close miss,4,53,False,0,True,1.661
44db2872,B_0_10,100,far miss,4,44,False,0,False,0.674
44db2872,B_0_11,200,far miss,4,32,False,0,False,0.652
44db2872,B_0_12,100,far in,4,48,True,0,True,0.674
44db2872,B_0_13,200,far in,4,22,True,0,True,0.6659999999999999
44db2872,B_0_14,100,close in,4,16,True,0,True,1.3659999999999999
44db2872,B_0_15,200,close in,4,5,True,0,True,4.856
44db2872,B_0_2,100,far miss,4,15,False,0,False,0.752
44db2872,B_0_3,200,far miss,4,29,False,0,False,0.759
44db2872,B_0_4,100,far in,4,12,True,0,True,1.5919999999999999
44db2872,B_0_5,200,far in,4,31,True,0,True,0.526
44db2872,B_0_6,100,close in,4,30,True,0,True,1.768
44db2872,B_0_7,200,close in,4,2,True,0,True,6.7379999999999995
44db2872,B_0_8,100,close miss,4,1,False,0,False,3.781
44db2872,B_0_9,200,close miss,4,3,False,0,False,2.807
44db2872,B_1_0,100,close miss,4,10,False,1,True,1.805
44db2872,B_1_1,200,close miss,4,43,False,1,False,2.9389999999999996
44db2872,B_1_10,100,far miss,4,39,False,1,False,0.847
44db2872,B_1_11,200,far miss,4,47,False,1,False,2.174
44db2872,B_1_12,100,far in,4,26,True,1,True,2.1519999999999997
44db2872,B_1_13,200,far in,4,41,True,1,True,3.5189999999999997
44db2872,B_1_14,100,close in,4,34,True,1,False,1.883
44db2872,B_1_15,200,close in,4,51,True,1,False,4.093
44db2872,B_1_2,100,far miss,4,8,False,1,False,1.659
44db2872,B_1_3,200,far miss,4,17,False,1,False,1.791
44db2872,B_1_4,100,far in,4,19,True,1,False,3.924
44db2872,B_1_5,200,far in,4,4,True,1,True,2.189
44db2872,B_1_6,100,close in,4,46,True,1,False,4.523
44db2872,B_1_7,200,close in,4,55,True,1,True,2.4019999999999997
44db2872,B_1_8,100,close miss,4,50,False,1,True,10.908
44db2872,B_1_9,200,close miss,4,23,False,1,False,5.739
44db2872,B_2_0,100,close miss,4,38,False,2,False,3.355
44db2872,B_2_1,200,close miss,4,36,False,2,False,5.347
44db2872,B_2_10,100,far miss,4,45,False,2,False,2.7430000000000003
44db2872,B_2_11,200,far miss,4,11,False,2,False,2.4130000000000003
44db2872,B_2_12,100,far in,4,18,True,2,True,10.158
44db2872,B_2_13,200,far in,4,54,True,2,True,6.164
44db2872,B_2_14,100,close in,4,40,True,2,False,6.294
44db2872,B_2_15,200,close in,4,6,True,2,False,2.803
44db2872,B_2_2,100,far miss,4,25,False,2,False,0.7120000000000001
44db2872,B_2_3,200,far miss,4,9,False,2,False,5.632000000000001
44db2872,B_2_4,100,far in,4,52,True,2,True,7.806
44db2872,B_2_5,200,far in,4,37,True,2,True,8.697000000000001
44db2872,B_2_6,100,close in,4,13,True,2,True,4.535
44db2872,B_2_7,200,close in,4,20,True,2,False,2.9530000000000003
44db2872,B_2_8,100,close miss,4,24,False,2,False,3.4610000000000003
44db2872,B_2_9,200,close miss,4,33,False,2,True,8.556000000000001
457612ac,B_0_0,100,far miss,6,45,False,0,False,0.366
457612ac,B_0_1,200,far miss,6,26,False,0,False,0.33799999999999997
457612ac,B_0_10,100,far in,6,17,True,0,True,0.598
457612ac,B_0_11,200,far in,6,52,True,0,True,0.221
457612ac,B_0_12,100,close in,6,30,True,0,True,0.507
457612ac,B_0_13,200,close in,6,2,True,0,True,0.385
457612ac,B_0_14,100,close miss,6,31,False,0,False,0.551
457612ac,B_0_15,200,close miss,6,44,False,0,False,0.669
457612ac,B_0_2,100,far in,6,48,True,0,True,0.315
457612ac,B_0_3,200,far in,6,1,True,0,True,0.981
457612ac,B_0_4,100,close in,6,40,True,0,True,0.503
457612ac,B_0_5,200,close in,6,43,True,0,True,0.441
457612ac,B_0_6,100,close miss,6,46,False,0,True,0.335
457612ac,B_0_7,200,close miss,6,11,False,0,False,0.5429999999999999
457612ac,B_0_8,100,far miss,6,33,False,0,False,0.306
457612ac,B_0_9,200,far miss,6,22,False,0,False,0.361
457612ac,B_1_0,100,far miss,6,54,False,1,False,0.36
457612ac,B_1_1,200,far miss,6,23,False,1,False,0.596
457612ac,B_1_10,100,far in,6,16,True,1,False,0.33
457612ac,B_1_11,200,far in,6,19,True,1,False,1.254
457612ac,B_1_12,100,close in,6,15,True,1,True,0.5329999999999999
457612ac,B_1_13,200,close in,6,20,True,1,True,0.396
457612ac,B_1_14,100,close miss,6,29,False,1,False,0.325
457612ac,B_1_15,200,close miss,6,36,False,1,False,0.457
457612ac,B_1_2,100,far in,6,5,True,1,True,0.588
457612ac,B_1_3,200,far in,6,9,True,1,True,0.612
457612ac,B_1_4,100,close in,6,27,True,1,False,0.45
457612ac,B_1_5,200,close in,6,10,True,1,False,0.531
457612ac,B_1_6,100,close miss,6,47,False,1,False,0.154
457612ac,B_1_7,200,close miss,6,4,False,1,False,0.8859999999999999
457612ac,B_1_8,100,far miss,6,6,False,1,False,0.434
457612ac,B_1_9,200,far miss,6,13,False,1,False,0.474
457612ac,B_2_0,100,far miss,6,37,False,2,False,0.667
457612ac,B_2_1,200,far miss,6,38,False,2,False,0.24100000000000002
457612ac,B_2_10,100,far in,6,32,True,2,False,0.5710000000000001
457612ac,B_2_11,200,far in,6,3,True,2,False,0.652
457612ac,B_2_12,100,close in,6,24,True,2,False,0.39299999999999996
457612ac,B_2_13,200,close in,6,8,True,2,False,0.569
457612ac,B_2_14,100,close miss,6,41,False,2,False,0.535
457612ac,B_2_15,200,close miss,6,53,False,2,False,1.07
457612ac,B_2_2,100,far in,6,50,True,2,False,0.376
457612ac,B_2_3,200,far in,6,55,True,2,True,0.153
457612ac,B_2_4,100,close in,6,12,True,2,False,0.728
457612ac,B_2_5,200,close in,6,25,True,2,False,0.552
457612ac,B_2_6,100,close miss,6,51,False,2,False,0.514
457612ac,B_2_7,200,close miss,6,39,False,2,False,0.816
457612ac,B_2_8,100,far miss,6,18,False,2,False,0.573
457612ac,B_2_9,200,far miss,6,34,False,2,False,0.345
4631d93d,B_0_0,100,far miss,6,8,False,0,False,0.809
4631d93d,B_0_1,200,far miss,6,12,False,0,False,0.9420000000000001
4631d93d,B_0_10,100,far in,6,22,True,0,True,0.649
4631d93d,B_0_11,200,far in,6,41,True,0,True,1.247
4631d93d,B_0_12,100,close in,6,17,True,0,True,0.7140000000000001
4631d93d,B_0_13,200,close in,6,13,True,0,True,0.636
4631d93d,B_0_14,100,close miss,6,39,False,0,False,0.96
4631d93d,B_0_15,200,close miss,6,2,False,0,True,0.6709999999999999
4631d93d,B_0_2,100,far in,6,24,True,0,True,0.6759999999999999
4631d93d,B_0_3,200,far in,6,11,True,0,True,2.826
4631d93d,B_0_4,100,close in,6,43,True,0,True,1.052
4631d93d,B_0_5,200,close in,6,50,True,0,True,1.22
4631d93d,B_0_6,100,close miss,6,23,False,0,False,0.9229999999999999
4631d93d,B_0_7,200,close miss,6,4,False,0,False,0.765
4631d93d,B_0_8,100,far miss,6,37,False,0,False,0.8809999999999999
4631d93d,B_0_9,200,far miss,6,36,False,0,False,0.8759999999999999
4631d93d,B_1_0,100,far miss,6,32,False,1,False,1.344
4631d93d,B_1_1,200,far miss,6,27,False,1,False,1.3130000000000002
4631d93d,B_1_10,100,far in,6,10,True,1,True,0.805
4631d93d,B_1_11,200,far in,6,48,True,1,True,0.87
4631d93d,B_1_12,100,close in,6,3,True,1,True,0.649
4631d93d,B_1_13,200,close in,6,25,True,1,True,1.5
4631d93d,B_1_14,100,close miss,6,40,False,1,True,1.484
4631d93d,B_1_15,200,close miss,6,54,False,1,False,1.383
4631d93d,B_1_2,100,far in,6,15,True,1,False,1.579
4631d93d,B_1_3,200,far in,6,46,True,1,True,1.528
4631d93d,B_1_4,100,close in,6,44,True,1,True,1.226
4631d93d,B_1_5,200,close in,6,51,True,1,True,0.919
4631d93d,B_1_6,100,close miss,6,29,False,1,True,1.452
4631d93d,B_1_7,200,close miss,6,45,False,1,True,1.04
